대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
전남광주통합특별시 동구 계림동 573-12번지,12210,10900,0,0573,0012,1065110132,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 6-5 (계림동),,,,,0,122104277204,10901,0,6,5,,1,부속건축물,0,2.31,0,0,2.31,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 573-14번지,12210,10900,0,0573,0014,1065110134,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 6 (계림동),,,,,0,122104277204,10901,0,6,0,,0,주건축물,99,68.495,69.19,189.785,189.785,191.7,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,3,10.3,3,0,0,0,0,0,189.785,0,0,0,0,1,11.5,1,11.5,19950925,19951013,19960210,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 573-15번지,12210,10900,0,0573,0015,1065110137,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 8 (계림동),,,,,0,122104277204,10901,0,8,,,1,부속건축물,0,1.98,0,0,1.98,0,12,블록구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 573-15번지,12210,10900,0,0573,0015,1065110136,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 8 (계림동),,,,,0,122104277204,10901,0,8,,,1,부속건축물,0,3.97,0,0,3.97,0,12,블록구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 573-15번지,12210,10900,0,0573,0015,1065110135,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 8 (계림동),,,,,0,122104277204,10901,0,8,,,0,주건축물,0,0,0,50.58,0,0,51,일반목구조,목조,01000,단독주택,주택,20,기와,세와,0,0,0,1,0,0,0,0,0,50.58,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 573-16번지,12210,10900,0,0573,0016,10651130022110,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 8-1 (계림동),,,,,0,122104277204,10901,0,8,1,,0,주건축물,142,33.98,23.93,33.98,33.98,23.93,32,경량철골구조,경량철골구조,18000,창고시설,창고,90,기타지붕,기타지붕,0,0,2.5,1,0,0,0,1,1.98,32,0,0,0,0,0,0,0,0,19680521,,19681002,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 573-16번지,12210,10900,0,0573,0016,1065110138,1,일반,2,일반건축물,,,,,,0,,,0,,,,1,부속건축물,142,0,0,1.98,0,0,51,일반목구조,세브조/스라브,18000,창고시설,창고,20,기와,세와,0,0,2,1,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,19680521,,19681002,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 573-17번지,12210,10900,0,0573,0017,1065110141,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 8-2 (계림동),,,,,0,122104277204,10901,0,8,2,,0,주건축물,0,28.42,0,28.42,28.42,0,51,일반목구조,목조,01000,단독주택,주택,20,기와,세와,0,1,0,1,0,0,0,0,0,28.42,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 573-18번지,12210,10900,0,0573,0018,1065110143,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 10-1 (계림동),,,,,0,122104277204,10901,0,10,1,,1,부속건축물,0,0.81,0,0,0.81,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 573-18번지,12210,10900,0,0573,0018,1065110142,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 10-1 (계림동),,,,,0,122104277204,10901,0,10,1,,0,주건축물,137.31,75.87,55.25,135.31,135.31,98.54,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,2,7.4,2,0,0,0,1,0.81,135.31,0,0,0,0,0,0,0,0,19880803,19880809,19890216,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 573-19번지,12210,10900,0,0573,0019,1065110144,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 10 (계림동),,,,,0,122104277204,10901,0,10,0,,0,주건축물,0,0,0,226.4,0,0,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,0,0,2,1,0,0,0,0,226.4,0,0,0,0,0,0,0,0,19800419,,19800814,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-1번지,12210,10900,0,0574,0001,1065110145,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 10-2 (계림동),,,,,0,122104277203,10901,0,10,2,,0,주건축물,198,114.8,57.98,491.29,459.19,231.91,21,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",04000,제2종근린생활시설,"일용품소매점, 사무소, 주택",10,(철근)콘크리트,스라브,0,0,13,4,1,0,0,0,0,491.29,0,0,0,0,0,0,0,0,19930226,19930308,19940201,,,,,,0,,0,0,,0,,0,20260311,0,
전남광주통합특별시 동구 계림동 574-2번지,12210,10900,0,0574,0002,1065110146,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 10-4 (계림동),,,,,0,122104277203,10901,0,10,4,,0,주건축물,83,47.415,57.12,90.105,90.105,108.56,11,벽돌구조,시멘트벽돌조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,2,7.3,2,0,0,0,0,0,90.105,0,0,0,0,0,0,0,0,19930621,19930802,19931227,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-3번지,12210,10900,0,0574,0003,1065110148,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 10-6 (계림동),,,,,0,122104277203,10901,0,10,6,,1,부속건축물,0,1.98,0,0,1.98,0,12,블록구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-3번지,12210,10900,0,0574,0003,1065110147,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 10-6 (계림동),,,,,0,122104277203,10901,0,10,6,,0,주건축물,0,34.37,0,34.37,34.37,0,11,벽돌구조,연와조,01000,단독주택,주택,20,기와,세와,0,1,0,1,0,0,0,1,1.98,34.37,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-4번지,12210,10900,0,0574,0004,1065110149,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 10-8 (계림동),,,,,0,122104277203,10901,0,10,8,,0,주건축물,182,107.1,58.85,309.6,309.6,170.11,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택,10,(철근)콘크리트,철근콘크리트,0,3,9.7,3,0,0,0,0,0,309.6,0,0,0,0,0,0,2,21.5,20010705,20020130,20020919,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-5번지,12210,10900,0,0574,0005,1065110150,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 10-10 (계림동),,,,,0,122104277203,10901,0,10,10,,0,주건축물,182,106.45,58.49,336.85,336.85,185.08,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"단독주택,다가구주택(5가구)",10,(철근)콘크리트,(철근)콘크리트,0,5,11.9,4,0,0,0,0,0,336.85,0,0,0,0,4,46,1,11.5,20040803,20040813,20041215,2004,3590014,건축과,1101,신축허가,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-6번지,12210,10900,0,0574,0006,1065110151,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 10-12 (계림동),,,,,0,122104277203,10901,0,10,12,,0,주건축물,0,109.09,0,142.41,133.92,0,11,벽돌구조,연와조,01000,단독주택,주택,20,기와,세와,0,3,0,2,1,0,0,2,33.05,142.41,0,0,0,0,0,0,0,0,,,19731125,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-6번지,12210,10900,0,0574,0006,1065110152,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 10-12 (계림동),,,,,0,122104277203,10901,0,10,12,,1,부속건축물,0,7.93,0,0,7.93,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-7번지,12210,10900,0,0574,0007,1065110154,2,집합,3,표제부,전남광주통합특별시 동구 중흥로227번길 10-14 (계림동),,,,,0,122104277203,10901,0,10,14,,0,주건축물,345.6,212.49,61.48,473.31,424.98,122.97,11,벽돌구조,세벽조,02000,공동주택,공동주택,10,(철근)콘크리트,스라브,0,0,7.5,2,1,0,0,0,0,473.31,0,0,0,0,0,0,4,46,19880520,19880614,19890105,,,,,,0,,0,0,,0,,0,20250626,0,
전남광주통합특별시 동구 계림동 574-8번지,12210,10900,0,0574,0008,1065110156,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 7 (계림동),,,,,0,122104277204,10901,0,7,,,1,부속건축물,0,1,0,0,1,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-8번지,12210,10900,0,0574,0008,1065110155,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 7 (계림동),,,,,0,122104277204,10901,0,7,0,,0,주건축물,159,87.18,54.83,160.58,160.58,100.99,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,2,7.35,2,0,0,0,1,1,160.58,0,0,0,0,0,0,0,0,19900521,19900601,19900908,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-9번지,12210,10900,0,0574,0009,1065110158,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 5 (계림동),,,,,0,122104277204,10901,0,5,,,1,부속건축물,0,1,0,0,1,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-9번지,12210,10900,0,0574,0009,1065110157,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로235번길 5 (계림동),,,,,0,122104277204,10901,0,5,0,,0,주건축물,154,87.18,56.6,160.58,160.58,104.27,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,2,7.35,2,0,0,0,1,1,160.58,0,0,0,0,0,0,0,0,19900522,19900601,19900908,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-10번지,12210,10900,0,0574,0010,10651100181966,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 6-11 (계림동),,,,,0,122104277203,10901,0,6,11,,0,주건축물,408,231.75,56.8,659.75,659.75,161.7,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택(12가구),10,(철근)콘크리트,(철근)콘크리트,0,12,12,4,0,0,0,0,0,659.75,0,0,0,0,12,215.25,0,0,20090506,20090703,20091204,2009,3590075,건축방재과,1101,신축허가,0,,0,0,,0,,0,20221028,1,
전남광주통합특별시 동구 계림동 574-11번지,12210,10900,0,0574,0011,10651100185227,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 6-7 (계림동),,,,,0,122104277203,10901,0,6,7,,0,주건축물,364,214.06,58.81,654.78,654.78,179.88,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,다가구주택(12가구),10,(철근)콘크리트,(철근)콘크리트,0,12,12.4,4,0,0,0,0,0,654.78,0,0,0,0,10,214.06,2,23,20101207,20101209,20110519,2010,3590075,건축방재과,1101,신축허가,0,,0,0,,0,,0,20221028,1,
전남광주통합특별시 동구 계림동 574-14번지,12210,10900,0,0574,0014,1065110167,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 6-3 (계림동),,,,,0,122104277203,10901,0,6,3,,0,주건축물,0,37.68,0,37.68,37.68,0,51,일반목구조,목조,01000,단독주택,주택,20,기와,세와,0,1,0,1,0,0,0,0,0,37.68,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-15번지,12210,10900,0,0574,0015,1065110168,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 6 (계림동),,,,,0,122104277203,10901,0,6,0,,0,주건축물,159,93.6,58.86,280.8,280.8,176.6,21,철근콘크리트구조,"철근콘크리트조, 세벽조",01000,단독주택,단독주택(5가구),10,(철근)콘크리트,스라브,0,3,11.15,3,0,0,0,0,0,280.8,0,0,0,0,0,0,2,23,19960105,19960209,19960603,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-16번지,12210,10900,0,0574,0016,1065110170,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 8 (계림동),,,,,0,122104277203,10901,0,8,0,,0,주건축물,86,50.4,58.6,98.94,98.94,115.04,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,평스라브,0,2,0,2,0,0,0,1,0.9,98.94,0,0,0,0,0,0,0,0,19900221,19900427,19900825,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-16번지,12210,10900,0,0574,0016,1065110169,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 8 (계림동),,,,,0,122104277203,10901,0,8,,,1,부속건축물,0,0.9,0,0,0.9,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 574-17번지,12210,10900,0,0574,0017,10651130012248,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 8-1 (계림동),,,,,0,122104277203,10901,0,8,1,,0,주건축물,159,65.25,41.04,90.21,90.21,56.74,31,일반철골구조,일반철골구조,01000,단독주택,단독주택,90,기타지붕,기타지붕,0,1,7.6,2,0,0,0,0,0,90.21,0,0,0,0,0,0,1,12,20150119,20150203,20150415,2015,3590141,건축과,1201,신축신고,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-1번지,12210,10900,0,0575,0001,10651130016908,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로 219-18 (계림동),,,,,0,122103009024,10901,0,219,18,,0,주건축물,392,227.45,58.02,445.19,445.19,113.57,31,일반철골구조,일반철골구조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,슬라브,0,0,8.6,2,0,0,0,0,0,445.19,0,0,0,0,0,0,3,35.5,20160817,20160902,20161202,2016,3590141,건축과,1101,신축허가,0,,0,0,,0,,0,20221028,1,Ⅶ-0.214g
전남광주통합특별시 동구 계림동 575-2번지,12210,10900,0,0575,0002,10651100180204,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로213번길 12-14 (계림동),,,,,0,122104277202,10901,0,12,14,,0,주건축물,192,114.72,59.75,360.96,360.96,188,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,12.05,4,0,0,0,0,0,360.96,0,0,0,0,4,46,1,11.5,20080725,20080728,20081205,2008,3590014,건축과,1101,신축허가,0,,0,0,,0,,0,20221028,1,
전남광주통합특별시 동구 계림동 575-3번지,12210,10900,0,0575,0003,1065110177,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로213번길 12-16 (계림동),,,,,0,122104277202,10901,0,12,16,,0,주건축물,0,61.15,0,86.6,86.6,0,11,벽돌구조,연와조,01000,단독주택,주택,10,(철근)콘크리트,"스라브, 세와",0,2,0,2,0,0,0,0,0,86.6,0,0,0,0,0,0,0,0,,,19741012,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-5번지,12210,10900,0,0575,0005,1065110181,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로213번길 12-20 (계림동),,,,,0,122104277202,10901,0,12,20,,1,부속건축물,0,2.16,0,0,2.16,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-5번지,12210,10900,0,0575,0005,1065110180,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로213번길 12-20 (계림동),,,,,0,122104277202,10901,0,12,20,,0,주건축물,0,48.285,0,85.08,85.08,0,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,2,0,2,0,0,0,1,2.16,85.08,0,0,0,0,0,0,0,0,19810919,,19820104,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-6번지,12210,10900,0,0575,0006,1065110182,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로213번길 12-22 (계림동),,,,,0,122104277202,10901,0,12,22,,0,주건축물,89,52.95,59.49,101.79,101.79,114.37,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,2,6.9,2,0,0,0,1,0.81,101.79,0,0,0,0,0,0,0,0,19900722,19900821,19910128,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-6번지,12210,10900,0,0575,0006,1065110183,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로213번길 12-22 (계림동),,,,,0,122104277202,10901,0,12,22,,1,부속건축물,0,0.81,0,0,0.81,0,11,벽돌구조,,,,,90,기타지붕,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-7번지,12210,10900,0,0575,0007,1065110184,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로213번길 12-24 (계림동),,,,,0,122104277202,10901,0,12,24,,0,주건축물,0,100.6,0,159.05,144.2,0,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,스라브,0,3,0,2,1,0,0,0,0,159.05,0,0,0,0,0,0,0,0,19790907,,19841115,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-8번지,12210,10900,0,0575,0008,1065110186,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 7 (계림동),,,,,0,122104277203,10901,0,7,,,1,부속건축물,0,1.35,0,0,1.35,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-8번지,12210,10900,0,0575,0008,1065110185,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 7 (계림동),,,,,0,122104277203,10901,0,7,0,,0,주건축물,126,72.63,57.64,137.43,137.43,109.07,11,벽돌구조,세벽조,01000,단독주택,주택,10,(철근)콘크리트,평스라브,0,2,0,2,0,0,0,1,1.35,137.43,0,0,0,0,0,0,0,0,19910504,19910605,19911022,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-9번지,12210,10900,0,0575,0009,1065110187,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 5 (계림동),,,,,0,122104277203,10901,0,5,0,,0,주건축물,132,62.51,47.36,122.32,122.32,92.67,21,철근콘크리트구조,"철근콘크리트조, 세벽조",01000,단독주택,"일용품소매점, 주택",10,(철근)콘크리트,스라브,0,1,7.5,2,0,0,0,1,2.7,122.32,0,0,0,0,0,0,0,0,19950502,19950508,19950922,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-9번지,12210,10900,0,0575,0009,1065110188,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로227번길 5 (계림동),,,,,0,122104277203,10901,0,5,,,1,부속건축물,0,2.7,0,0,2.7,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-10번지,12210,10900,0,0575,0010,1065110190,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로213번길 6-31 (계림동),,,,,0,122104277202,10901,0,6,31,,1,부속건축물,0,4.3,0,0,4.3,0,12,블록구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-10번지,12210,10900,0,0575,0010,1065110189,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로213번길 6-31 (계림동),,,,,0,122104277202,10901,0,6,31,,0,주건축물,0,58.55,0,58.55,58.55,0,51,일반목구조,목조,01000,단독주택,주택,20,기와,세와가,0,1,0,1,0,0,0,1,4.3,58.55,0,0,0,0,0,0,0,0,,,19730803,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-11번지,12210,10900,0,0575,0011,1065110192,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로213번길 6-29 (계림동),,,,,0,122104277202,10901,0,6,29,,1,부속건축물,0,8.26,0,0,8.26,0,11,벽돌구조,,,,,20,기와,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-11번지,12210,10900,0,0575,0011,1065110193,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로213번길 6-29 (계림동),,,,,0,122104277202,10901,0,6,29,,1,부속건축물,0,8.92,0,0,8.92,0,11,벽돌구조,,,,,10,(철근)콘크리트,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
전남광주통합특별시 동구 계림동 575-11번지,12210,10900,0,0575,0011,1065110191,1,일반,2,일반건축물,전남광주통합특별시 동구 중흥로213번길 6-29 (계림동),,,,,0,122104277202,10901,0,6,29,,0,주건축물,0,68.08,0,68.08,68.08,0,51,일반목구조,목조,01000,단독주택,주택,20,기와,세와,0,1,0,1,0,0,0,2,17.18,68.08,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20221028,0,
